OBJECTID,Survey By,Date Audited,Type of Crosswalk,Width of Crosswalk,Cross Slope of Crosswalk,Crosswalk Paint Condition,GlobalID,created_user,created_date,last_edited_user,last_edited_date,Asset ID,x,y
553,JoS,7/18/2023 4:48:03 PM,L,12,2% - 5%,P,2a8bce81-60ca-4229-a273-d3e1fac7f439,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:47:32 PM,CRW-01103,1729771.59644514,661188.866002396
554,KB,6/28/2023 2:25:30 PM,L,10,2% - 5%,P,8f88fb66-22c7-4ac9-8f1c-ddcdbc811701,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00828,1734478.65888138,664913.011113137
555,JSw,8/2/2023 7:02:08 PM,L,10,2% - 5%,P,adba076d-7f40-47c0-9a0b-4482d29c7cf6,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01268,1726582.09298164,663225.879644901
556,MT,5/26/2023 1:59:03 PM,L,9,<= 2%,F,3a6f725e-94b4-4322-a3a2-9d6241d82ac3,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00187,1742942.36144213,668364.034394816
557,JoS,7/11/2023 4:06:02 PM,T,10,2% - 5%,P,0d479f7e-5213-4f83-82f0-ddc40012c618,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:56:47 PM,CRW-01030,1730217.18544897,661764.388473392
558,SD,8/4/2023 12:39:02 PM,L,10,2% - 5%,F,4d02a2d8-6424-43e6-b140-3c3dfb75cff0,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/15/2024 4:02:43 PM,CRW-01287,1730071.48560914,656690.569552809
559,TO,4/24/2023 3:42:35 PM,L,10,2% - 5%,G,e2dbbbcb-fc48-40ee-a01a-6ccf06f74272,VDR-JOMARTIN,5/1/2023 6:28:21 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00029,1733297.72390731,671027.992977649
560,RL,6/13/2023 2:59:05 PM,L,10,<= 2%,P,52e0b3cb-39ae-44dc-824b-6d9d786dd2b9,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:51:08 PM,CRW-00396,1736276.70548214,671619.759182557
561,CW,5/25/2023 5:40:01 PM,L,10,2% - 5%,P,df8ce3b9-1042-407d-9be8-c7c05229e7bb,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 3:15:27 PM,CRW-00105,1740675.44898123,665142.391559899
562,LW,8/3/2023 2:11:02 PM,L,10,<= 2%,G,d6a51b52-6237-49a3-b55a-44011a22294b,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01281,1729918.09812063,663570.327774897
563,CW,5/30/2023 2:20:06 PM,L,10,2% - 5%,P,73143684-b16f-436b-a909-c84a6496e015,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00223,1739438.07317513,666964.129058138
564,JS,6/2/2023 4:34:24 PM,L,10,<= 2%,G,e46c0fc1-695f-4e30-9dc2-aeba220f7ae1,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00289,1737974.02787489,665560.593807474
565,CW,8/18/2023 8:34:28 PM,L,9,<= 2%,P,fbb9af81-858b-4506-a4a1-a6f3b7edf3f6,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01539,1741339.80099897,659305.584335893
566,SD,7/25/2023 2:19:07 PM,T,8,2% - 5%,P,e3191582-0969-471a-859a-8b65dcc7db7e,ENORTON,8/1/2023 6:23:49 PM,ENORTON,8/1/2023 6:23:49 PM,CRW-01156,1740994.56448472,656173.310088649
567,JoS,8/2/2023 4:05:02 PM,L,10,2% - 5%,P,597c83cb-42c0-4a2f-add9-e9fa43c04b74,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01250,1729212.20681588,659796.650939062
568,MM,6/20/2023 5:26:11 PM,L,10,<= 2%,P,894ed581-34a9-4aa3-a767-086d41bcdada,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:10:40 PM,CRW-00546,1737409.35380739,671063.219941318
569,SD,9/6/2023 12:05:25 PM,L,9,<= 2%,F,f0645e90-81ab-4155-9092-867cbc6b4bc6,ENORTON,9/11/2023 4:05:50 PM,ENORTON,7/11/2024 4:38:50 PM,CRW-01712,1731890.95637964,673364.8534614
570,AD,6/29/2023 2:42:07 PM,L,10,2% - 5%,F,2e009454-b94a-4652-98a5-a8c3cce39c2f,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00882,1735181.0862823,652269.517699391
571,RL,6/6/2023 12:54:22 PM,L,10,<= 2%,P,c6de6843-99ef-41eb-9955-b3ed547c4b18,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00316,1733494.80684647,673341.227196306
572,KB,7/21/2023 1:55:10 PM,L,0,<= 2%,P,f16f756e-277e-4022-ba0b-91f84a8e3d83,ENORTON,7/24/2023 3:48:55 PM,ENORTON,8/9/2023 2:30:44 PM,CRW-01128,1729966.07538688,653364.101140141
573,JoS,8/22/2023 6:54:10 PM,L,10,2% - 5%,P,1ebbc2d5-6d8e-4994-a783-546b102fe2d3,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01582,1734141.97254689,661114.682423726
574,SD,7/12/2023 2:16:03 PM,L,6,2% - 5%,F,6d9f3ba8-08b5-409c-9d7c-bf5a0af7d79c,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:53:47 PM,CRW-01052,1734558.81882605,656674.789400637
575,CW,8/2/2023 5:25:01 PM,L,10,2% - 5%,P,339f7dc6-5b17-4519-a5c8-40286e269a91,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01260,1726925.71729438,663709.586354643
576,CW,5/30/2023 1:01:14 PM,L,10,2% - 5%,G,be908164-c7b6-4476-9222-0c7955b15f13,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00205,1739646.40641989,666493.092926726
577,CW,6/23/2023 8:38:01 PM,L,10,2% - 5%,P,7cf55954-ec33-4448-9ed9-c3688384af12,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00613,1736390.38373247,663914.397296727
578,JoS,7/6/2023 7:55:03 PM,L,10,> 5%,F,38b640de-7f71-4d77-9a78-73847f3ac5e7,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/15/2024 5:45:56 PM,CRW-00983,1730710.49745446,662251.792026147
579,TR,9/9/2023 8:42:03 PM,L,11,2% - 5%,G,1370ae6f-df3e-4488-8347-55efe10b7735,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01744,1741614.86639372,655499.598181471
580,SD,9/19/2023 3:12:01 PM,L,10,2% - 5%,G,3d18bcda-67c3-4419-ae77-3760d6927943,ENORTON,9/28/2023 2:05:56 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01753,1728221.81411164,674680.962705806
581,JSw,11/24/2023 4:00:21 PM,L,6,> 5%,F,925ab718-6a71-4dcf-af63-462337ea7579,ENORTON,11/27/2023 3:59:39 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-01999,1748473.57052405,677728.887712315
582,CW,5/25/2023 8:13:21 PM,T,13,2% - 5%,F,48a3e754-7688-4b19-9298-3b6abde12b8f,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 2:36:41 PM,CRW-00175,1740438.96290563,665098.105231151
583,LW,8/17/2023 12:27:33 PM,L,10,> 5%,P,a520ec1f-1599-4eb8-8699-3154943356b2,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01505,1743388.00654823,661697.542478472
584,JB,11/2/2023 4:07:27 PM,L,10,2% - 5%,P,ec799c39-359c-43dd-8bf5-4168cc11895b,ENORTON,11/6/2023 3:33:43 PM,ENORTON,7/15/2024 1:12:20 PM,CRW-01936,1742753.47008763,670086.549978644
585,LW,8/2/2023 3:22:29 PM,L,10,2% - 5%,P,ead92cf7-48e4-473d-a2f2-444f66b576a4,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/15/2024 12:58:38 PM,CRW-01246,1730777.24207164,663659.040195897
586,RL,6/12/2023 7:17:05 PM,L,9,<= 2%,G,432bead9-79d6-4b90-b8e1-365a532771c1,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:51:08 PM,CRW-00382,1735989.6752163,672129.481588304
587,JS,6/2/2023 1:35:25 PM,L,10,<= 2%,G,9718e7d4-e7bd-4da6-9542-85efa0ffe928,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00287,1738128.32284188,665222.280507728
588,KB,9/1/2023 1:32:35 PM,L,10,<= 2%,F,cac54e05-7b10-4b63-b824-ba50e5c9cecc,ENORTON,9/6/2023 4:10:45 PM,ENORTON,9/6/2023 4:10:45 PM,CRW-01674,1730315.89391297,678219.869013816
589,RL,6/29/2023 2:19:14 PM,L,10,2% - 5%,F,83b6ddc0-6594-460f-b836-e84279aa4c0e,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00879,1735656.99674781,667507.51871939
590,ML,12/8/2023 7:44:06 PM,L,10,2% - 5%,G,a6b111e8-d3c1-4fb3-943f-acd84a425175,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02049,1741077.55316389,682579.916724145
591,CW,7/14/2023 10:50:01 PM,L,10,2% - 5%,P,97c8b2d9-2504-4481-9cde-647c64bb77d9,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/15/2024 5:10:11 PM,CRW-01096,1730269.33855988,668092.584478393
592,RL,7/11/2023 3:40:16 PM,L,10,> 5%,P,05363a54-865b-4cdf-92d0-fe749fdf2324,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:56:47 PM,CRW-01027,1734540.64661831,655688.939010143
593,CW,7/25/2023 6:14:03 PM,L,10,2% - 5%,P,fd4032db-d56d-40f3-8acb-d5bd1cf7782a,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01165,1731825.74358356,666095.23906365
594,CW,6/27/2023 6:59:05 PM,L,10,> 5%,G,a281cded-3aa1-4aa9-adb4-914f773dd096,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00799,1736617.17658597,663530.160204306
595,KB,7/5/2023 12:24:11 PM,L,10,> 5%,P,e80d0d72-10b9-4701-a2b0-9e54bdafc213,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:33:36 PM,CRW-00948,1735109.53622855,651913.505616143
596,LW,8/10/2023 4:35:19 PM,T,12,<= 2%,F,3e056ba2-41f1-47e1-82c6-16bf686e132d,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/12/2024 12:48:43 PM,CRW-01404,1734380.19910455,662961.604910985
597,SD,7/26/2023 4:53:19 PM,L,10,<= 2%,G,bf814b6b-c120-4b14-9db8-774029dfbe84,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01169,1738069.55688331,657265.440122232
598,RL,6/27/2023 3:00:49 PM,L,10,2% - 5%,F,a425af2d-81ff-43c6-8ff3-ec0fffcdc359,ENORTON,7/7/2023 6:35:14 PM,ENORTON,8/10/2023 11:51:58 AM,CRW-00780,1732927.68790197,666696.565616891
599,LW,9/25/2023 1:00:06 PM,L,11,<= 2%,P,bbd22da0-2b33-4a0c-acd0-1280b11bd93b,ENORTON,10/2/2023 4:52:19 PM,ENORTON,7/11/2024 3:31:22 PM,CRW-01796,1748336.3020978,647902.60058023
600,RL,6/27/2023 12:14:16 PM,L,10,<= 2%,P,5b0de9f8-847c-4628-8e95-84f5fcadadfb,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:59:47 PM,CRW-00776,1732389.58563171,666382.304434389
601,KB,12/5/2023 2:58:33 PM,T,8,<= 2%,P,c64ac6fe-ecf1-40cd-9f0e-91785254c146,ENORTON,12/11/2023 6:52:58 PM,ENORTON,12/11/2023 6:52:58 PM,CRW-02022,1740915.1811133,671930.985594228
602,JS,6/2/2023 1:39:20 PM,L,10,2% - 5%,G,cc4ab8ea-793e-464a-98be-63e09bcf0c41,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00288,1738137.20635431,665253.871979982
603,KB,10/12/2023 1:21:37 PM,L,10,<= 2%,G,5d031d0b-e0a9-4b8a-b70c-693cc60ece0f,ENORTON,10/19/2023 3:36:47 PM,ENORTON,10/19/2023 3:36:47 PM,CRW-01887,1724866.5399823,666085.986129388
604,LW,8/15/2023 11:44:00 AM,L,10,2% - 5%,P,dc7a59d6-95fc-469c-9f73-9f801e003478,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01453,1733049.37532264,664095.162683234
605,CW,8/18/2023 8:20:02 PM,L,10,2% - 5%,F,0ccbb133-e067-46f7-8e58-daf5c3ec4d2e,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01538,1741357.40168555,659281.563386559
606,CW,6/27/2023 10:16:13 PM,L,10,<= 2%,G,0277f421-bb24-4879-b40a-e93c5e72c705,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00816,1737040.55041113,663520.93810989
607,KB,6/28/2023 5:28:04 PM,L,8,2% - 5%,G,dc2121c5-fca3-43d8-b4cf-8c2d681db152,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00835,1732637.17076647,665931.244640976
608,TO,4/24/2023 4:01:29 PM,L,10,2% - 5%,F,b2668940-9ea5-4876-bbd1-d18f386a20ef,VDR-JOMARTIN,5/1/2023 6:28:21 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00030,1732301.27216005,672018.730497479
609,SD,8/28/2023 6:11:01 PM,L,6,> 5%,P,5a474e59-c87a-405e-83d2-781cf6282e87,ENORTON,9/6/2023 4:10:45 PM,ENORTON,9/6/2023 4:10:45 PM,CRW-01620,1726873.61995764,675659.214358225
610,CW,8/24/2023 2:13:04 PM,L,10,2% - 5%,G,59974b2d-7457-42a8-802b-c47c88e4e775,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:02:40 PM,CRW-01602,1749146.18728906,659317.118105471
611,LN,7/13/2023 2:31:07 PM,L,10,2% - 5%,P,7caa517d-b878-4fc6-b72b-8afb48a9f2b2,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:51:39 PM,CRW-01074,1732952.1438898,654924.102941394
612,JoS,8/2/2023 4:20:09 PM,L,10,2% - 5%,P,b224c146-50b8-4e6b-8a3e-0af6d4745d75,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01252,1729289.76670013,659759.935789391
613,KB,8/7/2023 4:30:06 PM,L,10,<= 2%,P,cfa5d87c-d60b-4714-a3e1-0cd03c0073cc,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/12/2024 1:41:49 PM,CRW-01331,1728788.21652214,655535.111233816
614,RL,6/19/2023 3:58:14 PM,T,13,2% - 5%,F,8dcb6d4a-5fe8-4247-883b-f986afd7d9f9,ENORTON,6/28/2023 3:39:38 PM,ENORTON,7/25/2024 1:24:33 PM,CRW-00501,1737085.87282705,669049.69345656
615,RL,6/29/2023 2:01:17 PM,T,16,<= 2%,G,a7db2046-6ef5-4d01-8989-ea25a5122d4c,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00873,1735077.57435022,667199.326750472
616,CW,10/4/2023 7:17:24 PM,L,10,<= 2%,G,a91fa2a1-5ba1-4179-a888-a4378bd34983,ENORTON,10/9/2023 3:25:06 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01847,1747614.92525972,672027.785269395
617,LW,8/16/2023 12:32:08 PM,L,10,2% - 5%,G,9cc9d783-6cca-445a-a6c0-a78feb97ce22,ENORTON,8/21/2023 4:38:46 PM,ENORTON,8/21/2023 4:38:46 PM,CRW-01481,1743137.72555272,660830.336535722
618,RL,6/28/2023 6:12:20 PM,L,10,<= 2%,P,11db8194-01a4-496e-8fa8-d81c73900fa6,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00848,1733141.84528205,665059.009508803
619,CW,8/18/2023 9:00:42 PM,L,9,<= 2%,P,7845c5e8-8488-456b-94c2-712e5824fb27,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/15/2024 2:43:01 PM,CRW-01540,1741362.36066514,659323.463893309
620,CW,5/25/2023 5:24:39 PM,L,10,2% - 5%,F,f5e53a61-acca-473d-b36e-7cb8badab142,ENORTON,5/30/2023 5:31:38 PM,ENORTON,5/30/2023 5:31:38 PM,CRW-00097,1740185.55527598,665518.949861899
621,CW,6/28/2023 5:51:29 PM,L,10,2% - 5%,G,b656bb78-c03a-4ef9-bddd-79157c1a0a39,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00846,1736774.22384405,663169.342028305
622,LW,10/2/2023 1:43:32 PM,L,10,<= 2%,P,847c5236-0d62-4f29-9fe2-889cd275b1b3,ENORTON,10/9/2023 3:25:06 PM,ENORTON,10/9/2023 3:25:06 PM,CRW-01828,1750015.34368722,669445.900997475
623,JSw,9/5/2023 2:26:47 PM,L,10,<= 2%,F,f5157d7a-d331-4f35-86af-2d5d84a6670e,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01704,1748576.83639364,651999.10485439
624,CW,6/13/2023 6:28:23 PM,L,10,<= 2%,G,bc7764aa-b073-461b-8397-44428ddb2c86,ENORTON,6/22/2023 1:53:20 PM,ENORTON,7/25/2024 1:51:08 PM,CRW-00413,1743568.86642273,662893.466595814
625,LW,9/5/2023 1:05:02 PM,L,10,<= 2%,P,9b7eba5a-67a5-4bfd-9e30-212f900097d0,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01691,1746791.47480689,651799.056041896
626,CW,5/24/2023 10:06:01 PM,L,10,2% - 5%,P,ce7e8876-c277-46f7-a5b3-ea1270aa16de,ENORTON,5/30/2023 5:31:38 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00092,1738663.15576172,667902.325672567
627,SD,8/14/2023 4:52:19 PM,L,8,<= 2%,F,6bc63b79-5b4f-4559-ac1a-6ec3064930fb,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:38:21 PM,CRW-01440,1729135.63839947,658476.194918558
628,JS,6/2/2023 1:35:06 PM,L,10,<= 2%,G,5774b2c1-41ae-4364-8b02-ee82f68f1211,ENORTON,6/5/2023 11:20:39 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00286,1738157.69450231,665213.117468312
629,,6/6/2023 12:42:19 PM,L,10,2% - 5%,G,d9954b9b-72be-4102-8ed1-c43d1a7ad626,ENORTON,6/22/2023 1:48:41 PM,ENORTON,7/25/2024 2:25:53 PM,CRW-00315,1733834.32683672,673545.661826804
630,CW,7/21/2023 9:32:00 PM,L,10,2% - 5%,P,c582afff-127a-4c6e-912d-cc5c8e1935ca,ENORTON,7/24/2023 3:48:55 PM,ENORTON,7/16/2024 4:41:23 PM,CRW-01141,1729540.64808814,669188.405121401
631,SD,10/5/2023 3:36:02 PM,L,10,2% - 5%,P,0a0072a2-2d0b-4be3-a0f5-a65471d5f844,ENORTON,10/9/2023 3:25:06 PM,ENORTON,10/9/2023 3:25:06 PM,CRW-01851,1724690.2470278,667152.239246234
632,JB,10/5/2023 3:54:00 PM,L,10,2% - 5%,G,62288a94-9b4d-4c87-b42b-1ee4772758ac,ENORTON,10/9/2023 3:25:06 PM,ENORTON,7/15/2024 1:25:22 PM,CRW-01854,1722646.33510514,664874.05613856
633,JoS,8/30/2023 4:18:15 PM,T,10,2% - 5%,G,b44660f6-72f6-47b4-b39c-e0ad9c7e61c4,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01652,1733038.30841564,661816.823407888
634,JoS,7/11/2023 2:41:02 PM,L,10,> 5%,G,c3d366c0-747f-4da8-808c-408bab343cbf,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/17/2023 4:49:20 PM,CRW-01025,1730990.50509655,661838.292196974
635,LW,8/4/2023 1:15:12 PM,L,10,<= 2%,G,2900e8d8-3d02-4881-b195-422d6ff2d122,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 4:20:00 PM,CRW-01290,1730178.53985697,664608.120646805
636,LW,8/8/2023 12:32:09 PM,L,10,<= 2%,F,798a32ba-076c-4458-9c18-90484fb6b4ef,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01339,1731441.55701597,664510.655290559
637,CW,10/12/2023 7:20:02 PM,NC,0,2% - 5%,NA,6ac97085-9019-4da0-b74e-e396e5c49a78,ENORTON,10/19/2023 3:36:47 PM,ENORTON,10/19/2023 3:36:47 PM,CRW-01900,1749451.90386923,671390.791792721
638,SD,8/2/2023 3:39:03 PM,L,10,2% - 5%,P,5ecb285c-5d3a-48b1-a9d2-b8a7f7ac4c7b,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/15/2024 4:02:43 PM,CRW-01248,1730606.74339689,656650.801259637
639,CW,6/27/2023 8:01:05 PM,L,10,2% - 5%,G,621f1f82-4181-4662-88c2-5fc5b6507d56,ENORTON,7/7/2023 6:35:14 PM,ENORTON,7/25/2024 12:49:53 PM,CRW-00808,1736215.25580189,664254.437299058
640,AD,7/4/2023 2:11:02 PM,L,10,> 5%,G,c7319557-a368-41e2-942a-a9456dffac2d,ENORTON,7/11/2023 5:30:19 PM,ENORTON,8/9/2023 4:47:42 PM,CRW-00929,1736258.40729038,652892.218881816
641,JoS,7/7/2023 3:06:07 PM,L,10,2% - 5%,G,4f000f12-5206-4c5f-a49e-d31617ef9483,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-00990,1732180.98401481,662077.068294227
642,LW,9/5/2023 2:35:02 PM,L,10,> 5%,F,9d18d8b2-5ed6-4111-af39-a30d6b4bfc1c,ENORTON,9/11/2023 4:05:50 PM,ENORTON,9/11/2023 4:05:50 PM,CRW-01705,1747031.12557431,651399.390502647
643,JB,12/5/2023 2:50:04 PM,T,9,<= 2%,P,ba82deb9-b5bd-4a6b-b576-9e158bc0785a,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/11/2024 2:03:11 PM,CRW-02021,1741323.70162173,671775.591219977
644,SD,7/25/2023 1:46:22 PM,T,10,<= 2%,P,a4ac86a8-c406-4ad4-8f78-bd34fbcfb34d,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/15/2024 4:52:47 PM,CRW-01155,1740629.28634389,656303.380366564
645,JB,8/7/2023 5:30:05 PM,L,10,2% - 5%,P,39ffcbc6-be6c-49b3-a9f1-a6e0e0196a88,ENORTON,8/14/2023 6:03:25 PM,ENORTON,7/16/2024 3:44:11 PM,CRW-01334,1731770.00091289,655448.997560889
646,KB,7/28/2023 1:12:21 PM,L,10,<= 2%,P,8af98d9e-71be-453d-9ca7-0bab48652d27,ENORTON,8/1/2023 6:23:49 PM,ENORTON,7/15/2024 4:18:05 PM,CRW-01195,1734160.44593513,658835.568543643
647,SD,12/7/2023 4:34:07 PM,L,10,2% - 5%,G,4cde0332-2533-4cc5-be13-8d82fb56f3f6,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/11/2024 1:59:56 PM,CRW-02042,1747042.13867563,670893.641212225
648,CW,5/25/2023 6:55:15 PM,L,10,2% - 5%,P,79d75ee2-189c-4794-ade7-949b1d42c613,ENORTON,5/30/2023 5:31:38 PM,ENORTON,5/30/2023 5:31:38 PM,CRW-00141,1739440.62336689,663422.659435064
649,JE,4/18/2023 4:30:07 PM,L,10,<= 2%,F,ff9ec35f-7373-4466-b883-4adaef106da1,VDR-JOMARTIN,5/1/2023 5:59:48 PM,ENORTON,7/25/2024 3:32:24 PM,CRW-00016,1743894.67810705,682321.627870649
650,CW,5/18/2023 7:56:23 PM,L,10,2% - 5%,G,e8234326-b762-4bcd-8ba6-88183d7dbb5a,ENORTON,5/26/2023 6:43:32 PM,ENORTON,7/25/2024 3:19:15 PM,CRW-00061,1738649.93465956,668641.366845399
651,RL,7/12/2023 3:06:05 PM,L,6,> 5%,P,8898ae24-f5f7-49f5-89f2-cc07d9d8bc30,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:53:47 PM,CRW-01059,1734627.93482955,656602.583180234
652,JoS,7/11/2023 2:40:11 PM,L,10,> 5%,P,530a3747-44b7-4de8-b809-1ee639531470,ENORTON,7/17/2023 4:49:20 PM,ENORTON,7/16/2024 4:59:06 PM,CRW-01024,1730943.53110914,661859.842022642
653,CW,8/21/2023 10:36:02 PM,L,13,2% - 5%,F,e24aa1b8-a5e4-4011-a557-6a47eb64f803,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 2:38:04 PM,CRW-01560,1742972.65304822,659404.176658392
654,LW,8/5/2023 12:37:04 PM,L,10,2% - 5%,G,11dc110c-0580-40c8-a54d-c65407318aa4,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 3:54:31 PM,CRW-01302,1730530.25700131,663506.272128731
655,KB,8/25/2023 1:26:07 PM,L,10,> 5%,G,a6b7c73d-7cf6-4936-9b57-9e2ae822a493,ENORTON,8/28/2023 5:37:19 PM,ENORTON,7/15/2024 1:50:22 PM,CRW-01608,1736367.03830671,660578.80193381
656,LW,8/5/2023 11:58:05 AM,L,10,<= 2%,G,161ff25d-17ea-408e-85e6-aa554f775b17,ENORTON,8/8/2023 12:17:10 PM,ENORTON,7/16/2024 3:54:31 PM,CRW-01294,1731096.55869022,663866.503691733
657,SD,8/15/2023 2:44:23 PM,L,10,<= 2%,G,5c4d69bd-e32a-49a4-8f30-059967611e00,ENORTON,8/21/2023 4:38:46 PM,ENORTON,7/16/2024 3:33:04 PM,CRW-01469,1732045.99314305,657686.531143561
658,JB,10/31/2023 4:05:17 PM,L,10,<= 2%,F,5de711f4-de80-4f03-a102-58241cfa9cbd,ENORTON,11/6/2023 3:33:43 PM,ENORTON,11/6/2023 3:33:43 PM,CRW-01927,1742968.0569288,669725.735739648
659,JB,12/7/2023 3:36:19 PM,L,10,2% - 5%,G,f3bdff6f-81b8-4c32-8f30-14af4a7189ec,ENORTON,12/11/2023 6:52:58 PM,ENORTON,7/15/2024 1:05:51 PM,CRW-02036,1745495.23264872,670443.843555391
660,TR,9/1/2023 6:02:04 PM,L,10,2% - 5%,P,13341bb8-df6a-4964-8c4f-8901bb51ffae,ENORTON,9/6/2023 4:10:45 PM,ENORTON,7/11/2024 4:57:49 PM,CRW-01682,1741472.15014373,656051.261776313
661,KB,7/4/2023 12:35:00 PM,L,10,> 5%,P,49ea3374-f832-4b8f-8777-b9e8710074c3,ENORTON,7/11/2023 5:30:19 PM,ENORTON,7/25/2024 12:41:24 PM,CRW-00918,1734776.40927014,650533.535278976
